latitude,longitude,speed_kmh,time_of_day,distance_from_corridor,is_anomaly
25.332833,91.763533,35.9,9,82.5,0
25.569283,91.887128,46.1,11,56.8,0
25.391304,91.795407,6.4,13,23.2,0
25.479147,91.843027,60.0,9,91.8,0
25.285641,91.738943,32.1,12,9.7,0
25.285947,91.737783,24.5,10,141.4,0
25.551061,91.876613,22.8,10,7.8,0
25.344317,91.769183,31.2,14,11.5,0
25.317331,91.754263,60.0,16,18.5,0
25.548429,91.874342,6.8,11,72.3,0
25.532261,91.865947,48.3,16,98.9,0
25.576496,91.892101,12.8,16,1.1,0
25.532044,91.866183,30.9,12,65.6,0
25.320645,91.755631,15.9,14,27.5,0
25.47813,91.842654,35.6,7,73.1,0
25.41426,91.808131,50.3,9,20.3,0
25.307024,91.747735,44.9,17,94.0,0
25.341113,91.767562,38.8,15,27.0,0
25.445154,91.82531,12.7,11,21.9,0
25.292168,91.742807,50.5,12,84.3,0
25.334704,91.763141,18.8,9,56.8,0
25.319872,91.762733,0.7,2,705.4,1
25.402474,91.800579,84.8,1,77.4,1
25.281433,91.73656,5.2,9,59.4,0
25.372784,91.786411,17.2,16,149.0,0
25.507846,91.857378,8.6,15,24.8,0
25.3014,91.745455,19.9,16,68.5,0
25.577856,91.892183,21.2,7,69.5,0
25.466565,91.837041,11.6,10,5.8,0
25.506727,91.856641,9.2,16,5.2,0
25.371923,91.783927,10.0,17,46.2,0
25.291238,91.740444,24.4,14,112.9,0
25.293989,91.741493,14.6,13,132.2,0
25.350294,91.771701,16.4,16,66.6,0
25.324644,91.757868,19.2,15,26.1,0
25.436983,91.820418,18.6,15,12.4,0
25.414987,91.808485,23.8,13,15.5,0
25.531341,91.866002,21.9,10,55.3,0
25.439334,91.822882,15.3,8,100.2,0
25.275113,91.735476,27.5,11,119.3,0
25.495311,91.852005,33.4,7,12.3,0
25.474864,91.840613,8.9,13,95.2,0
25.551736,91.877364,9.7,10,24.9,0
25.536467,91.86807,14.7,10,53.4,0
25.495036,91.851431,38.4,13,60.3,0
25.555171,91.879811,33.1,14,59.9,0
25.495036,91.851629,27.1,9,39.8,0
25.289946,91.740665,20.2,10,31.5,0
25.536813,91.867993,36.6,15,75.6,0
25.401735,91.800739,9.7,8,21.9,0
25.319036,91.755478,42.4,17,44.5,0
25.524041,91.862957,7.7,16,68.2,0
25.298472,91.745157,12.2,14,35.0,0
25.273902,91.734271,4.1,11,52.3,0
25.295107,91.742729,16.4,6,57.8,0
25.277699,91.734959,14.7,11,51.3,0
25.271939,91.732346,12.3,9,53.4,0
25.443886,91.824721,8.4,15,33.1,0
25.515253,91.860072,31.9,11,3.1,0
25.413228,91.807577,26.9,10,22.1,0
25.545198,91.872898,8.1,12,23.7,0
25.463633,91.834874,91.5,5,46.4,1
25.36667,91.781574,17.2,10,8.8,0
25.341628,91.768091,12.3,9,50.6,0
25.49339,91.851796,30.0,16,45.5,0
25.340731,91.766964,33.4,16,10.6,0
25.376874,91.786105,19.7,17,102.0,0
25.50433,91.85651,26.9,16,80.4,0
25.492892,91.851409,45.2,16,26.1,0
25.383926,91.79134,39.4,15,26.3,0
25.362152,91.779952,25.6,18,95.2,0
25.559941,91.882245,13.6,9,16.7,0
25.419238,91.810236,7.3,16,44.0,0
25.477353,91.842058,11.7,8,89.1,0
25.351241,91.773888,5.6,16,95.0,0
25.439054,91.821285,17.5,15,40.0,0
25.445778,91.824946,4.6,9,47.3,0
25.508099,91.856781,13.0,9,47.4,0
25.303331,91.746291,6.2,14,71.8,0
25.455281,91.830211,60.0,10,48.7,0
25.349849,91.773081,9.4,12,91.7,0
25.299549,91.745316,20.0,15,1.9,0
25.297336,91.744724,12.1,16,42.9,0
25.373639,91.786083,37.5,14,70.9,0
25.506671,91.856763,16.2,11,9.7,0
25.553323,91.878356,14.4,8,27.9,0
25.416576,91.810055,106.0,15,82.3,1
25.464283,91.835798,24.1,12,8.4,0
25.330298,91.760121,18.9,14,112.5,0
25.479944,91.844698,14.6,10,27.7,0
25.423782,91.813339,8.1,8,12.3,0
25.487164,91.857595,12.5,19,902.3,1
25.330309,91.761047,3.5,12,22.9,0
25.531606,91.867109,13.5,18,48.3,0
25.377212,91.788124,29.4,16,76.3,0
25.444465,91.825246,26.1,11,52.8,0
25.381333,91.789717,41.9,16,8.5,0
25.284534,91.744861,1.3,1,641.7,1
25.530822,91.867188,9.9,8,88.8,0
25.502281,91.85538,18.7,9,48.4,0
25.487797,91.847817,8.1,16,93.4,0
25.354452,91.774242,7.1,10,44.1,0
25.481356,91.846451,11.1,13,121.9,0
25.279336,91.736084,14.8,8,11.9,0
25.380804,91.790004,29.7,18,65.1,0
25.277649,91.735474,7.3,9,3.3,0
25.464897,91.836164,18.0,8,10.7,0
25.356359,91.775774,29.0,15,1.8,0
25.464941,91.835631,33.9,10,43.5,0
25.364418,91.780871,32.7,7,62.1,0
25.483004,91.84629,47.4,17,17.2,0
25.460394,91.833468,16.7,8,8.1,0
25.481269,91.845355,18.0,9,20.0,0
25.544012,91.871559,33.2,10,82.8,0
25.483881,91.846108,44.4,10,48.0,0
25.495449,91.851781,19.1,13,41.2,0
25.387574,91.793211,20.4,11,11.1,0
25.57824,91.893307,15.3,12,43.4,0
25.570542,91.888195,24.9,12,27.7,0
25.376809,91.78703,19.2,14,8.4,0
25.49737,91.852877,35.2,16,7.3,0
25.508493,91.857598,20.9,15,20.8,0
25.544238,91.872072,7.6,8,47.0,0
25.333019,91.762237,14.2,11,53.6,0
25.505696,91.857103,13.2,17,85.2,0
25.447188,91.826047,17.3,13,16.4,0
25.397605,91.798138,12.8,9,51.7,0
25.557721,91.87976,23.9,12,92.0,0
25.294214,91.742485,18.0,15,41.8,0
25.375495,91.786908,35.0,13,50.8,0
25.497895,91.85313,24.0,8,2.8,0
25.423514,91.813028,33.6,9,3.5,0
25.410557,91.805692,21.3,11,16.8,0
25.390235,91.795388,60.0,14,79.2,0
25.487258,91.847655,34.3,9,80.0,0
25.413534,91.807076,35.9,16,43.1,0
25.450829,91.828805,21.8,11,55.2,0
25.539299,91.869508,30.6,9,21.8,0
25.297042,91.743753,27.3,9,42.2,0
25.440531,91.823166,33.3,13,63.2,0
25.394154,91.79718,30.3,10,41.6,0
25.477252,91.841999,35.8,14,89.4,0
25.514356,91.859687,59.1,6,5.7,0
25.520238,91.862228,8.6,9,13.8,0
25.411778,91.806161,21.5,16,37.2,0
25.461699,91.835013,41.6,16,71.6,0
25.393548,91.796185,22.6,12,22.4,0
25.556065,91.880427,33.5,14,67.0,0
25.403396,91.802667,15.2,7,75.9,0
25.300069,91.737886,1.1,4,776.1,1
25.500042,91.85429,44.4,17,28.2,0
25.309712,91.732754,22.9,10,1737.6,1
25.577675,91.892836,49.6,11,3.1,0
25.33283,91.762552,6.4,9,12.8,0
25.288669,91.739364,11.1,14,105.2,0
25.482153,91.845283,11.2,15,34.8,0
25.434884,91.820062,59.5,16,66.3,0
25.481102,91.845563,12.3,13,49.3,0
25.444748,91.824036,40.8,13,80.2,0
25.395723,91.798458,37.3,9,81.2,0
25.346109,91.770188,24.9,9,12.4,0
25.376745,91.787696,21.1,9,59.9,0
25.54622,91.873491,18.8,14,26.0,0
25.421014,91.812263,8.6,14,57.2,0
25.367631,91.782311,18.6,15,28.6,0
25.508556,91.857669,19.4,15,25.5,0
25.563973,91.885868,34.2,12,129.3,0
25.495408,91.852079,35.5,7,8.7,0
25.433199,91.818448,32.3,8,0.4,0
25.32712,91.759193,34.8,9,30.9,0
25.388022,91.793636,21.4,9,28.3,0
25.548858,91.876127,22.8,15,72.9,0
25.356224,91.776572,23.3,10,86.8,0
25.401483,91.800516,17.3,14,30.0,0
25.288521,91.741386,21.9,11,106.7,0
25.312111,91.749746,20.2,14,138.9,0
25.566498,91.887322,12.3,11,122.3,0
25.466025,91.836905,13.2,16,21.8,0
25.330803,91.761381,57.3,13,17.1,0
25.540382,91.870441,4.1,8,20.0,0
25.391043,91.79442,40.3,15,58.7,0
25.352674,91.773666,10.5,14,4.0,0
25.313666,91.752256,14.6,14,21.3,0
25.403756,91.801845,22.2,11,23.6,0
25.476764,91.842501,28.3,10,14.2,0
25.361527,91.778793,26.3,11,16.2,0
25.452955,91.828419,17.4,14,97.4,0
25.480921,91.843849,18.7,15,107.7,0
25.323195,91.757026,4.2,15,29.6,0
25.577423,91.89275,10.0,14,9.4,0
25.555269,91.879875,33.7,14,60.3,0
25.290092,91.739869,6.6,14,119.0,0
25.42937,91.816982,22.8,8,64.7,0
25.334294,91.763947,17.8,9,43.8,0
25.381708,91.789073,27.8,14,74.4,0
25.540705,91.869844,12.4,15,55.5,0
25.273817,91.729756,1.3,4,402.2,1
25.48326,91.845977,28.4,17,27.1,0
25.335825,91.763509,13.7,9,81.6,0
25.57454,91.890613,10.4,18,27.9,0
25.436163,91.819908,30.5,18,17.8,0
25.449372,91.827726,21.2,8,28.9,0
25.511722,91.858561,10.6,14,13.2,0
25.553227,91.878228,21.3,10,21.2,0
25.442711,91.823722,27.3,7,0.6,0
25.549792,91.877048,12.6,9,106.8,0
25.346505,91.770253,47.4,14,2.7,0
25.520646,91.862426,13.5,16,17.3,0
25.427179,91.814937,40.4,16,15.8,0
25.320918,91.756143,27.1,9,7.5,0
25.324629,91.757663,22.3,15,45.2,0
25.340961,91.767751,29.1,12,53.6,0
25.286893,91.739646,15.8,15,4.4,0
25.507694,91.857443,4.8,15,37.8,0
25.276459,91.729873,1.0,0,510.9,1
25.522643,91.863883,20.2,11,85.3,0
25.548009,91.874999,6.3,9,14.5,0
25.279797,91.736623,42.7,13,21.7,0
25.435674,91.819289,25.8,16,51.6,0
25.499732,91.853998,30.3,10,10.9,0
25.452939,91.82934,8.5,9,6.9,0
25.371317,91.784031,14.0,10,3.3,0
25.42274,91.813367,20.6,12,71.4,0
25.514205,91.859833,4.0,9,15.6,0
25.350251,91.772446,20.9,10,8.2,0
25.348709,91.772171,4.7,17,64.9,0
25.571464,91.889105,52.1,10,5.8,0
25.492111,91.850305,7.0,14,55.7,0
25.293743,91.743034,4.1,10,35.5,0
25.297014,91.743683,21.5,15,48.0,0
25.554097,91.879043,32.7,10,48.7,0
25.467676,91.837758,12.4,11,15.6,0
25.326714,91.758777,28.7,13,49.5,0
25.54411,91.872354,47.6,15,12.7,0
25.358537,91.777281,12.3,9,30.7,0
25.499165,91.853614,43.0,9,5.4,0
25.570652,91.888482,21.7,15,6.7,0
25.345352,91.769065,12.9,7,56.0,0
25.392982,91.796272,25.6,18,16.7,0
25.335986,91.764738,14.8,10,29.4,0
25.562607,91.884279,10.2,8,56.7,0
25.353345,91.773555,12.4,12,51.1,0
25.466405,91.83702,33.0,13,12.4,0
25.498063,91.853119,34.1,8,10.9,0
25.451667,91.828183,24.6,12,50.7,0
25.477714,91.84318,25.7,17,0.6,0
25.378673,91.787345,21.6,16,78.5,0
25.41834,91.809394,19.0,7,77.4,0
25.544918,91.872444,24.2,16,50.7,0
25.409102,91.805497,33.4,8,42.9,0
25.457042,91.832477,15.5,10,76.6,0
25.410761,91.804926,8.7,14,102.4,0
25.502112,91.854708,22.6,9,14.1,0
25.506145,91.856436,34.7,9,2.2,0
25.448486,91.82616,12.8,10,75.6,0
25.440066,91.823267,37.7,9,98.0,0
25.548897,91.875515,8.7,12,12.4,0
25.497976,91.852963,25.7,17,23.5,0
25.390567,91.794854,17.4,7,9.2,0
25.570464,91.888842,13.7,8,38.4,0
25.45756,91.832403,21.5,9,41.4,0
25.404149,91.802394,18.8,14,8.6,0
25.499717,91.853493,8.9,14,40.7,0
25.305103,91.748347,30.7,8,55.9,0
25.439265,91.822254,19.3,10,42.8,0
25.408119,91.805169,10.5,13,64.1,0
25.535956,91.867239,17.4,17,118.1,0
25.514249,91.860719,20.9,15,105.4,0
25.316454,91.753612,11.6,14,2.5,0
25.41693,91.809593,50.2,15,18.2,0
25.385376,91.792186,27.9,7,30.2,0
25.446724,91.826437,8.8,15,46.6,0
25.474639,91.840898,20.0,17,55.3,0
25.50938,91.85805,14.8,15,30.8,0
25.491954,91.85123,13.1,9,46.3,0
25.347768,91.771207,50.8,16,21.8,0
25.459541,91.834639,26.8,16,151.9,0
25.440314,91.822718,56.1,9,31.3,0
25.568205,91.887292,32.4,10,21.0,0
25.444628,91.824947,12.6,8,14.9,0
25.378442,91.788403,7.3,9,37.0,0
25.404225,91.802254,11.9,9,9.1,0
25.445289,91.825659,17.3,9,48.5,0
25.399404,91.799667,20.2,12,0.2,0
25.341946,91.769291,14.2,14,150.2,0
25.49684,91.852682,15.1,11,5.6,0
25.36185,91.77851,25.3,11,28.7,0
25.49822,91.8538,41.3,8,52.9,0
25.36061,91.778522,9.1,8,39.4,0
25.509791,91.858058,18.7,8,14.6,0
25.370039,91.783173,20.5,15,17.7,0
25.364707,91.780252,29.6,13,13.7,0
25.42667,91.815974,14.9,9,112.6,0
25.556515,91.880358,28.7,6,34.5,0
25.342779,91.76845,38.8,11,23.3,0
25.478146,91.842002,40.2,16,137.5,0
25.519201,91.861696,39.7,7,1.6,0
25.338058,91.765841,8.5,12,24.7,0
25.385803,91.791833,24.2,10,27.2,0
25.480867,91.862237,7.5,6,1684.6,1
25.48785,91.848914,12.3,15,10.6,0
25.41803,91.809967,12.7,8,4.8,0
25.340215,91.767151,20.9,17,35.5,0
25.548457,91.873883,14.7,15,117.7,0
25.341502,91.76856,16.2,17,103.1,0
25.496536,91.85208,41.3,11,55.2,0
25.512474,91.859138,14.7,14,15.3,0
25.439654,91.821645,4.2,17,37.5,0
25.381521,91.789791,11.7,11,5.5,0
25.374061,91.784345,19.8,14,121.0,0
25.398164,91.79936,10.9,14,37.0,0
25.332612,91.762744,13.4,15,17.7,0
25.323481,91.75771,31.5,9,21.5,0
25.447286,91.827063,28.0,18,77.2,0
25.573833,91.890443,15.8,6,3.3,0
25.425458,91.813538,41.1,10,58.9,0
25.331374,91.761379,11.1,15,48.3,0
25.467423,91.85203,10.7,13,1418.0,1
25.540321,91.870142,13.9,13,5.0,0
25.512561,91.858272,19.0,12,77.8,0
25.461823,91.833236,15.8,16,108.1,0
25.305098,91.747817,38.1,9,2.3,0
25.370467,91.784578,38.0,10,95.8,0
25.429074,91.816114,33.0,11,3.7,0
25.308428,91.749965,19.8,9,68.2,0
25.327908,91.759146,13.6,9,78.1,0
25.270163,91.73215,17.2,15,7.8,0
25.438337,91.821825,18.7,14,51.2,0
25.449535,91.827622,26.5,10,10.0,0
25.283307,91.736774,9.2,10,123.3,0
25.342736,91.769003,57.7,13,79.4,0
25.308382,91.748863,18.9,14,41.5,0
25.485454,91.847538,4.1,7,6.1,0
25.409323,91.805314,16.0,14,13.1,0
25.320321,91.75654,14.5,9,78.5,0
25.356344,91.776063,5.4,14,30.8,0
25.511107,91.858415,20.8,9,2.8,0
25.293019,91.741875,128.9,11,49.1,1
25.503838,91.855885,36.2,11,36.1,0
25.328424,91.759614,23.7,14,60.5,0
25.502838,91.855443,29.9,13,31.8,0
25.322294,91.757634,14.6,16,78.2,0
25.299476,91.745695,29.4,10,43.7,0
25.29631,91.743804,33.6,11,3.6,0
25.397828,91.796852,48.1,13,188.9,0
25.438828,91.820733,13.8,15,81.6,0
25.525966,91.864191,16.2,10,20.3,0
25.375669,91.786188,37.8,9,28.7,0
25.377608,91.78677,25.3,8,76.9,0
25.285916,91.739808,30.6,8,65.6,0
25.369993,91.782817,16.6,14,49.9,0
25.279568,91.73596,27.6,13,35.1,0
25.516526,91.861268,8.6,9,67.9,0
25.348411,91.771542,13.1,14,19.7,0
25.302086,91.745975,8.5,12,47.1,0
25.57695,91.892649,23.4,8,27.1,0
25.513301,91.856064,17.3,18,336.6,1
25.300713,91.738519,0.2,2,741.3,1
25.31764,91.75988,1.8,0,548.4,1
25.485023,91.84778,15.5,10,53.0,0
25.513511,91.859067,24.2,9,34.9,0
25.327248,91.76127,19.5,11,164.3,0
25.515775,91.860792,10.6,16,49.8,0
25.280671,91.737715,59.8,14,92.6,0
25.343581,91.768699,41.3,11,4.1,0
25.549463,91.876344,24.1,12,58.7,0
25.575278,91.891395,29.1,12,4.1,0
25.548311,91.876442,21.2,14,134.4,0
25.539146,91.869379,14.7,18,28.8,0
25.535324,91.868075,15.1,11,5.7,0
25.477184,91.842544,20.0,14,32.7,0
25.279233,91.73556,16.2,10,60.4,0
25.405218,91.801024,15.6,12,300.0,1
25.464712,91.835537,6.1,13,40.3,0
25.433512,91.818739,16.4,9,11.8,0
25.357203,91.776332,13.7,13,10.5,0
25.304929,91.74776,13.2,15,4.2,0
25.553487,91.878017,14.3,15,13.9,0
25.32768,91.759323,18.8,13,48.6,0
25.570774,91.888649,13.1,14,2.2,0
25.575001,91.892406,39.7,14,116.4,0
25.529243,91.865463,22.0,12,24.2,0
25.575455,91.88367,22.8,5,741.8,1
25.542313,91.872072,38.9,12,64.0,0
25.357591,91.776702,16.0,13,25.6,0
25.526617,91.864562,31.7,9,8.8,0
25.290657,91.740068,14.7,15,124.6,0
25.560076,91.882774,50.1,10,59.3,0
25.423086,91.812499,47.7,9,31.8,0
25.548399,91.874239,17.6,12,80.5,0
25.490207,91.849515,28.3,14,58.4,0
25.338637,91.766511,42.6,16,58.5,0
25.470266,91.839489,14.0,13,44.0,0
25.517756,91.861555,13.2,10,46.8,0
25.351274,91.77231,42.6,15,60.3,0
25.318573,91.753481,44.1,11,124.8,0
25.465864,91.836255,5.5,12,32.6,0
25.411346,91.805983,49.0,15,31.2,0
25.480737,91.844685,19.0,9,16.4,0
25.283375,91.738856,15.4,11,85.0,0
25.451764,91.829961,19.8,10,117.0,0
25.334794,91.763108,9.7,15,64.8,0
25.55982,91.882839,11.0,8,80.2,0
25.395326,91.79808,9.5,8,65.8,0
25.293313,91.74252,21.2,11,3.0,0
25.538956,91.869034,30.3,15,56.7,0
25.461104,91.835025,23.6,17,105.0,0
25.331678,91.762234,18.5,9,18.6,0
25.413313,91.807266,20.1,13,12.7,0
25.37608,91.786126,20.6,11,56.9,0
25.318097,91.758555,0.2,3,394.8,1
25.546372,91.873784,17.1,12,6.9,0
25.47859,91.842624,19.9,9,100.9,0
25.354427,91.775467,25.9,13,76.4,0
25.453188,91.829963,14.1,10,40.3,0
25.476644,91.842152,19.5,10,41.7,0
25.279798,91.736335,35.3,15,7.6,0
25.428179,91.815,11.2,10,63.8,0
25.291688,91.741575,23.2,17,18.8,0
25.360658,91.777937,17.2,16,20.1,0
25.395198,91.797885,15.6,12,53.8,0
25.570982,91.888644,34.3,12,10.3,0
25.395532,91.797613,12.7,13,9.3,0
25.420238,91.811592,3.9,15,34.0,0
25.389488,91.793135,29.8,11,99.7,0
25.32314,91.757843,25.4,8,52.9,0
25.394712,91.796877,14.6,9,18.0,0
25.312179,91.751939,7.5,10,70.9,0
25.551714,91.877618,13.4,16,50.3,0
25.382005,91.789658,20.0,10,33.6,0
25.449804,91.827756,45.3,15,8.5,0
25.558155,91.880823,60.0,17,15.8,0
25.307671,91.748366,10.2,16,59.5,0
25.483832,91.847491,12.1,12,89.3,0
25.55584,91.879178,14.9,17,38.9,0
25.579216,91.893489,39.4,9,145.9,0
25.32938,91.760794,22.6,6,2.6,0
25.315692,91.753017,28.5,14,14.1,0
25.366552,91.782252,9.5,11,81.1,0
25.320574,91.756371,8.3,13,48.3,0
25.294646,91.743485,43.3,13,40.0,0
25.364062,91.77987,24.9,13,16.0,0
25.270485,91.732011,19.5,13,21.0,0
25.485747,91.847626,50.5,9,1.1,0
25.461915,91.834795,34.2,15,38.7,0
25.561926,91.883243,21.6,9,2.7,0
25.284272,91.73833,45.4,10,9.3,0
25.454659,91.829853,5.7,9,49.9,0
25.432285,91.818711,6.1,12,75.4,0
25.51632,91.861119,10.8,10,61.1,0
25.320163,91.756256,21.9,9,59.3,0
25.539019,91.869578,11.9,10,3.1,0
25.301333,91.745767,6.7,11,33.8,0
25.381445,91.790842,27.5,12,111.9,0
25.549946,91.877244,14.3,10,116.6,0
25.288458,91.74077,45.3,10,47.1,0
25.274094,91.733314,26.0,6,53.6,0
25.270177,91.732606,13.8,14,53.4,0
25.483903,91.846903,24.4,8,28.2,0
25.423996,91.814234,13.5,8,87.8,0
25.327275,91.745139,8.7,17,1406.9,1
25.363026,91.778795,86.3,4,64.7,1
25.539547,91.870102,24.5,15,29.3,0
25.547196,91.874436,12.1,11,7.7,0
25.380742,91.790054,17.5,7,73.3,0
25.544341,91.872037,8.7,15,56.2,0
25.553186,91.878294,48.7,13,29.9,0
25.365944,91.780424,34.1,11,63.8,0
25.345968,91.77042,16.5,14,42.6,0
25.379696,91.789412,22.8,17,67.4,0
25.439632,91.821767,18.7,12,24.4,0
25.44136,91.822465,42.2,8,49.9,0
25.281339,91.73623,9.9,9,88.5,0
25.526963,91.864459,16.7,17,33.7,0
25.3629,91.779021,19.2,15,35.8,0
25.417608,91.810952,60.0,17,113.8,0
25.533426,91.867854,54.9,9,50.0,0
25.525949,91.863916,17.4,13,47.9,0
25.543526,91.872063,14.4,10,6.8,0
25.543358,91.871618,20.1,17,39.4,0
25.389699,91.794638,10.4,6,35.1,0
25.446501,91.825937,10.6,17,10.0,0
25.454109,91.830131,10.4,10,6.8,0
25.316005,91.753774,17.0,10,42.6,0
25.438779,91.822152,3.3,8,59.2,0
25.286271,91.745803,0.3,3,658.0,1
25.519251,91.861029,19.1,13,69.4,0
25.37515,91.786493,22.1,10,29.1,0
25.422863,91.812279,17.5,11,41.1,0
25.568142,91.886489,57.8,9,51.8,0
25.462788,91.834511,8.1,10,36.1,0
25.3264,91.758743,18.5,10,35.9,0
25.5042,91.854878,39.2,14,82.9,0
25.313352,91.751233,9.7,15,61.2,0
25.467187,91.837139,16.0,10,18.2,0
25.543047,91.872173,5.7,8,31.3,0
25.425787,91.814642,40.2,14,30.7,0
25.394318,91.798208,14.6,8,132.8,0
25.313374,91.752039,24.9,15,16.0,0
25.559149,91.881121,9.1,10,44.7,0
25.457732,91.831997,5.2,9,7.4,0
25.340734,91.766546,9.8,15,51.4,0
25.35087,91.772573,30.7,14,12.8,0
25.4119,91.806006,20.2,9,58.9,0
25.33687,91.765117,17.6,15,18.4,0
25.465824,91.836702,26.5,15,12.9,0
25.549204,91.874982,28.8,8,56.1,0
25.372463,91.784673,49.9,16,2.8,0
25.567927,91.887288,28.6,10,36.7,0
25.555287,91.879044,26.7,12,19.9,0
25.314974,91.75337,39.4,14,59.1,0
25.429466,91.816548,13.1,17,17.4,0
25.54842,91.875744,21.5,15,61.7,0
25.474046,91.840568,16.8,13,55.4,0
25.454339,91.831875,2.9,23,300.0,1
25.557456,91.880525,21.2,7,3.9,0
25.427821,91.816166,21.0,16,69.1,0
25.34752,91.770511,9.0,10,32.4,0
25.348665,91.772487,7.6,14,97.9,0
25.413323,91.806632,29.2,9,74.9,0
25.359592,91.777047,16.2,9,49.0,0
25.422497,91.81249,18.9,15,0.8,0
25.369055,91.784103,45.2,13,126.0,0
25.327461,91.759874,15.6,17,16.8,0
25.502439,91.855748,40.5,10,79.8,0
25.543621,91.871788,5.7,9,38.5,0
25.363735,91.780124,50.7,10,26.4,0
25.516131,91.859954,23.7,7,51.5,0
25.494389,91.851818,29.7,10,6.5,0
25.425973,91.814786,19.4,9,34.7,0
25.554561,91.877849,12.6,9,91.8,0
25.43183,91.817747,3.3,14,6.2,0
25.47048,91.839727,34.6,16,55.6,0
25.436098,91.819708,7.2,18,33.7,0
25.530456,91.866248,40.3,16,6.8,0
25.530492,91.866503,2.6,9,31.6,0
25.272128,91.732678,20.4,16,28.3,0
25.415463,91.809112,17.5,9,50.7,0
25.406569,91.8038,49.6,12,14.6,0
25.320823,91.756679,35.8,10,64.9,0
25.431028,91.818043,27.5,9,78.3,0
25.431585,91.817506,7.9,16,4.0,0
25.456785,91.830896,20.9,11,63.4,0
25.475102,91.840513,30.4,9,117.8,0
25.319352,91.75843,0.4,4,314.8,1
25.350435,91.772922,24.5,14,44.5,0
25.403676,91.801825,26.2,15,21.1,0
25.30826,91.748934,30.6,16,28.7,0
25.577333,91.892242,15.5,17,33.8,0
25.357639,91.776637,31.1,9,16.7,0
25.453325,91.829656,6.1,15,3.0,0
25.276467,91.734338,30.5,16,58.1,0
25.39936,91.79939,29.0,11,24.8,0
25.570475,91.888383,25.7,14,6.0,0
25.284816,91.739173,15.4,14,51.3,0
25.511064,91.858575,12.5,10,15.4,0
25.431111,91.81642,18.1,12,84.0,0
25.374288,91.785299,16.9,8,40.6,0
25.386412,91.792682,18.2,9,22.5,0
25.43344,91.818822,24.3,14,23.8,0
25.433247,91.819243,4.4,16,75.1,0
25.539899,91.869936,11.8,14,2.4,0
25.4329,91.818688,24.3,13,39.9,0
25.520196,91.862166,41.8,11,9.1,0
25.504217,91.856146,45.0,11,47.4,0
25.321074,91.756441,26.9,9,28.1,0
25.29547,91.742475,3.9,15,100.2,0
25.295234,91.743874,37.1,16,52.6,0
25.407506,91.804043,7.5,9,12.4,0
25.380241,91.788229,42.6,13,77.2,0
25.272293,91.732511,19.7,10,52.9,0
25.520965,91.86259,30.4,11,21.1,0
25.434882,91.818741,17.6,11,62.1,0
25.47702,91.842786,8.1,16,0.3,0
25.484735,91.846825,18.8,13,24.4,0
25.517628,91.860814,21.4,10,24.6,0
25.489907,91.850254,34.1,16,30.0,0
25.334784,91.763294,33.9,10,46.2,0
25.279344,91.7374,34.7,14,121.3,0
25.289647,91.74199,21.0,13,116.6,0
25.482851,91.845705,60.0,7,31.5,0
25.38741,91.791875,14.4,11,110.0,0
25.368918,91.782483,14.5,14,24.2,0
25.285894,91.739492,2.5,13,34.5,0
25.474801,91.841722,13.4,8,16.2,0
25.463206,91.83559,56.1,11,46.3,0
25.469261,91.837641,4.5,10,81.5,0
25.318698,91.759003,0.2,1,405.8,1
25.40287,91.802066,33.4,8,45.9,0
25.27376,91.733134,60.0,14,56.6,0
25.495291,91.851725,5.5,10,40.4,0
25.315511,91.753011,38.7,11,4.9,0
25.474246,91.840491,10.5,9,73.7,0
25.281838,91.737157,9.7,11,17.3,0
25.300658,91.745766,10.9,15,3.0,0
25.37718,91.787189,49.6,15,13.0,0
25.450842,91.827789,4.1,14,44.4,0
25.575561,91.891997,28.7,8,45.1,0
25.353007,91.774405,21.7,11,49.9,0
25.330389,91.761536,112.9,18,20.3,1
25.281599,91.737492,25.3,9,27.6,0
25.389004,91.779373,22.4,0,1412.8,1
25.541476,91.870843,8.4,8,4.7,0
25.370683,91.784052,25.5,14,33.0,0
25.466294,91.836935,13.1,10,10.2,0
25.317963,91.754748,13.8,14,31.6,0
25.33698,91.765922,31.3,11,90.8,0
25.273896,91.734022,21.4,14,27.3,0
25.370256,91.783813,12.9,15,32.8,0
25.512588,91.855923,21.7,5,321.7,1
25.447859,91.826823,18.1,15,22.8,0
25.562911,91.882882,24.7,17,93.8,0
25.319781,91.754961,27.1,12,46.0,0
25.549078,91.875846,25.7,13,33.5,0
25.573542,91.890238,17.0,14,6.1,0
25.400391,91.799761,27.5,15,44.4,0
25.530894,91.866692,18.1,14,34.6,0
25.392883,91.796172,40.8,14,12.3,0
25.338191,91.766385,34.7,12,70.4,0
25.501913,91.854986,8.2,16,22.9,0
25.422125,91.812575,8.8,11,27.6,0
25.448124,91.825757,57.7,15,95.3,0
25.42875,91.815662,35.9,16,30.2,0
25.456967,91.832473,23.2,15,80.2,0
25.476042,91.842097,109.5,17,14.5,1
25.566599,91.885162,14.3,12,89.3,0
25.290704,91.741261,40.7,14,5.7,0
25.444052,91.824508,47.0,9,3.4,0
25.374017,91.785109,23.7,6,44.4,0
25.475251,91.841778,19.6,12,2.7,0
25.373342,91.785347,24.7,14,15.3,0
25.57772,91.891983,16.0,14,80.7,0
25.4211,91.812464,14.1,18,72.2,0
25.384453,91.791691,18.2,11,31.9,0
